Date,HDB,MBB,JVC,ACB,VND,PVT,AAA,TPB,HAH,VHM,VNM,VHC,PNJ,BVH,GAS,BCM,FRT,SAB,DHG,VIC,VJC,MSN,SLS,RAL,DBC,PTB,OGC,KPF,DRC,DAH
2022-07-04,19640.0,20500.0,5050.0,24250.0,19200.0,20500.0,11450.0,24602.0,68600.0,61000.0,71327.6,85129.9,91515.4,50363.0,108600.0,62505.0,74212.6,150521.0,85490.0,72700.0,129600.0,107700.0,118509.0,86645.0,22400.0,59547.0,13700.0,10500.0,26861.9,7090.0
2022-07-05,19800.0,21208.3,4790.0,24450.0,18600.0,20250.0,11250.0,24783.0,63800.0,60500.0,69428.1,79188.3,87671.4,49519.0,103000.0,61512.0,69035.0,147874.0,85974.0,72300.0,125900.0,102000.0,117298.0,80957.0,22700.0,58667.0,12900.0,10500.0,26178.2,7090.0
2022-07-06,19080.0,20750.0,4610.0,24200.0,17600.0,18850.0,10950.0,24287.0,59400.0,59100.0,69458.1,77922.1,82792.6,49707.0,95800.0,58834.0,64202.5,149639.0,84714.0,67500.0,127100.0,100000.0,117764.0,82853.0,24250.0,56418.0,12600.0,10850.0,25689.8,6800.0
2022-07-07,19200.0,20916.7,4500.0,24150.0,17700.0,18500.0,11100.0,24738.0,60000.0,61000.0,71717.7,79480.5,85749.4,51582.0,94100.0,59131.0,67740.6,153169.0,84714.0,69800.0,129300.0,103000.0,117578.0,84844.0,24500.0,56516.0,13450.0,10850.0,25787.5,6940.0
2022-07-08,18960.0,20875.0,4810.0,24000.0,18350.0,19050.0,11300.0,24422.0,60700.0,61000.0,71717.7,78409.1,85749.4,51207.0,95600.0,58437.0,68258.3,152090.0,85296.0,70000.0,127800.0,104900.0,118229.0,86645.0,24600.0,59351.0,14000.0,10850.0,26373.5,7000.0
2022-07-11,18320.0,20333.3,5140.0,23500.0,17850.0,18600.0,11350.0,23431.0,59700.0,60500.0,71717.7,73149.4,85379.8,51207.0,94900.0,58635.0,64288.8,152090.0,84424.0,70000.0,127400.0,102500.0,120091.0,84370.0,26300.0,58080.0,13800.0,10900.0,26373.5,6880.0
2022-07-12,18800.0,20875.0,5180.0,24000.0,18300.0,19500.0,11750.0,24062.0,63800.0,60200.0,72012.4,78214.3,86340.8,52426.0,99000.0,60917.0,67309.1,150619.0,85296.0,69900.0,125500.0,102000.0,121953.0,86266.0,26650.0,58667.0,13900.0,10400.0,27008.5,7020.0
2022-07-13,18960.0,21083.3,5260.0,24000.0,18500.0,19150.0,12100.0,24017.0,63800.0,60100.0,71226.5,77532.5,85010.2,54396.0,96300.0,60520.0,65669.5,150619.0,85684.0,69500.0,124800.0,101000.0,123349.0,85413.0,27700.0,58569.0,13400.0,10500.0,26910.8,7270.0
2022-07-14,18960.0,21250.0,5210.0,24050.0,19300.0,19250.0,12150.0,24242.0,63100.0,60100.0,71128.2,77922.1,85379.8,54302.0,98800.0,63100.0,65583.2,151894.0,85490.0,69500.0,126700.0,102500.0,124373.0,85887.0,26350.0,58569.0,12850.0,10800.0,26959.6,7270.0
2022-07-15,18880.0,21208.3,5280.0,24000.0,18900.0,19000.0,11950.0,24422.0,62000.0,60000.0,70342.3,78409.1,83901.4,52989.0,97500.0,62306.0,63253.3,151011.0,85296.0,69600.0,124700.0,101200.0,136755.0,86266.0,26900.0,59156.0,13000.0,11200.0,27155.0,7250.0
2022-07-18,18800.0,21166.7,5180.0,23900.0,19000.0,19600.0,12000.0,24557.0,62700.0,59000.0,70440.5,81720.8,83901.4,53739.0,97500.0,62405.0,62562.9,151208.0,85296.0,68000.0,124200.0,102600.0,135359.0,90058.0,27700.0,59449.0,13000.0,10600.0,27448.0,7250.0
2022-07-19,18720.0,21000.0,5540.0,23900.0,18750.0,19850.0,11750.0,24467.0,64000.0,58800.0,71521.2,81915.6,81683.7,53552.0,101900.0,61016.0,60923.4,153757.0,84617.0,68800.0,124500.0,102000.0,134986.0,91006.0,27450.0,59938.0,13000.0,10350.0,27301.5,7160.0
2022-07-20,19080.0,21291.7,5560.0,24300.0,19200.0,19900.0,11900.0,25639.0,67900.0,59700.0,71717.7,83571.4,83975.3,53927.0,103000.0,62505.0,65151.8,156699.0,85780.0,68200.0,125500.0,103000.0,136848.0,89110.0,26950.0,60916.0,13000.0,11000.0,27350.3,7250.0
2022-07-21,19240.0,21333.3,5360.0,24650.0,19150.0,19950.0,12050.0,25504.0,66500.0,58900.0,71914.2,81818.2,84271.0,53177.0,104100.0,61711.0,68172.0,161798.0,88882.0,68500.0,126000.0,105500.0,133962.0,88351.0,25450.0,59742.0,12600.0,10950.0,27350.3,7400.0
2022-07-22,19040.0,21291.7,5400.0,24350.0,18950.0,19600.0,12500.0,25278.0,66000.0,58700.0,70735.2,81720.8,84640.6,52802.0,107800.0,65977.0,66014.7,162779.0,90627.0,66500.0,125600.0,108500.0,133962.0,88731.0,26400.0,59644.0,12150.0,10850.0,26959.6,7910.0
2022-07-25,18880.0,21041.7,5300.0,24050.0,18750.0,18950.0,12200.0,24692.0,65800.0,58900.0,71619.4,80941.6,83679.6,51958.0,104700.0,67267.0,66014.7,161798.0,88688.0,67300.0,125800.0,108600.0,133124.0,88257.0,27500.0,58178.0,12750.0,10500.0,26520.1,7800.0
2022-07-26,18880.0,20958.3,5290.0,24050.0,18200.0,19000.0,12100.0,24332.0,66600.0,58700.0,70735.2,76753.2,82792.6,51020.0,104700.0,67961.0,66446.2,164446.0,89173.0,66100.0,125100.0,110000.0,129401.0,87214.0,26400.0,58178.0,12650.0,10500.0,26520.1,7680.0
2022-07-27,19120.0,20750.0,5450.0,24200.0,18200.0,18800.0,12400.0,24287.0,64400.0,58600.0,70931.7,78701.3,82940.4,53646.0,104700.0,67961.0,67309.1,164446.0,89948.0,66500.0,125300.0,109900.0,130238.0,87214.0,26400.0,58080.0,12900.0,10500.0,26520.1,7680.0
2022-07-28,19520.0,21291.7,5400.0,24450.0,18850.0,19200.0,12250.0,24512.0,65300.0,58800.0,71324.7,80259.7,83531.8,53083.0,106300.0,71335.0,66014.7,169643.0,89173.0,67000.0,127400.0,109900.0,130331.0,88920.0,24600.0,58960.0,12850.0,10450.0,26861.9,7550.0
2022-07-29,19320.0,21375.0,5390.0,24600.0,19100.0,18900.0,12250.0,23972.0,66000.0,59900.0,71521.2,80259.7,84271.0,54208.0,107500.0,72922.0,62131.5,176507.0,89464.0,64000.0,125700.0,106100.0,130145.0,88162.0,23800.0,59156.0,12550.0,10600.0,27057.3,7570.0
2022-08-01,19760.0,22083.3,5420.0,25000.0,20400.0,19600.0,12450.0,24557.0,66700.0,60000.0,72208.9,80064.9,86488.7,55521.0,107900.0,74807.0,63857.4,179449.0,89173.0,64700.0,127100.0,109400.0,130145.0,88446.0,25300.0,59644.0,12550.0,10600.0,28034.1,8090.0
2022-08-02,19880.0,22250.0,5790.0,24900.0,20750.0,19800.0,12650.0,24918.0,67800.0,62500.0,72110.7,77922.1,86119.1,55240.0,108200.0,75005.0,62908.1,184155.0,89173.0,66600.0,127500.0,110000.0,134241.0,89205.0,25700.0,60818.0,12600.0,10400.0,27936.4,8100.0
2022-08-03,19880.0,22416.7,5720.0,24950.0,21150.0,20600.0,12750.0,25233.0,69700.0,61900.0,72110.7,80454.5,85749.4,54771.0,112000.0,74212.0,62562.9,186215.0,89076.0,66000.0,127000.0,110000.0,134055.0,89489.0,25500.0,61013.0,12600.0,10550.0,28229.5,8190.0
2022-08-04,19920.0,22458.3,5670.0,25000.0,21200.0,20450.0,12550.0,25954.0,69200.0,63000.0,72012.4,80746.8,85749.4,54771.0,109000.0,76097.0,64029.9,181410.0,88591.0,66400.0,129200.0,107900.0,130425.0,90532.0,26650.0,61991.0,12500.0,10600.0,27985.3,8190.0
2022-08-05,19760.0,22458.3,5800.0,24850.0,22000.0,21000.0,12550.0,25954.0,68500.0,61800.0,71324.7,79675.3,84936.3,55146.0,109500.0,77387.0,64720.3,179056.0,88688.0,65400.0,126500.0,104500.0,130425.0,92143.0,26700.0,62284.0,12250.0,10550.0,27985.3,8180.0
2022-08-08,20000.0,22583.3,5790.0,24750.0,22150.0,21050.0,12800.0,25729.0,69900.0,61500.0,70931.7,83766.2,86266.9,55052.0,111000.0,77684.0,69207.6,177487.0,88591.0,64600.0,125200.0,104800.0,133031.0,91954.0,26800.0,61600.0,12000.0,10600.0,28815.5,8220.0
2022-08-09,20120.0,22791.7,6010.0,24950.0,22550.0,21150.0,12750.0,25774.0,70100.0,60900.0,70735.2,82305.2,86266.9,54677.0,112000.0,77684.0,69121.3,176703.0,89464.0,65300.0,126400.0,105200.0,134055.0,93850.0,25500.0,61698.0,12800.0,11000.0,28669.0,8360.0
2022-08-10,20040.0,22666.7,6010.0,24850.0,22200.0,21200.0,13000.0,25504.0,69000.0,61300.0,71226.5,81526.0,86119.1,53927.0,110900.0,79371.0,67826.9,178468.0,89948.0,64800.0,125400.0,105800.0,135359.0,92902.0,24950.0,62676.0,13600.0,10600.0,28424.8,8440.0
2022-08-11,20240.0,22333.3,5770.0,24750.0,21950.0,21000.0,12500.0,25684.0,67500.0,61400.0,69851.1,81915.6,84344.9,53177.0,113000.0,78875.0,68258.3,178468.0,89173.0,65800.0,125200.0,106800.0,139548.0,91764.0,25700.0,61404.0,13500.0,10800.0,28717.9,8260.0
2022-08-12,20320.0,22541.7,5770.0,24800.0,22500.0,21100.0,12650.0,25774.0,67700.0,61200.0,70637.0,84740.3,83827.5,54584.0,114400.0,80363.0,73004.5,178468.0,89754.0,66200.0,124300.0,107200.0,139641.0,91764.0,26750.0,61600.0,13450.0,11050.0,28717.9,8150.0
2022-08-15,21040.0,22791.7,5980.0,24950.0,22450.0,21100.0,12550.0,26089.0,68800.0,61500.0,70244.0,85519.5,84788.5,54302.0,114000.0,79768.0,75765.9,182390.0,89270.0,66400.0,124400.0,108500.0,140572.0,93281.0,28600.0,61991.0,13300.0,11800.0,29108.6,8100.0
2022-08-16,21080.0,22708.3,5950.0,24850.0,22450.0,21000.0,12650.0,25999.0,69600.0,61300.0,70538.8,84545.5,85010.2,53927.0,113500.0,79371.0,74298.9,184352.0,88785.0,65900.0,123400.0,109000.0,140851.0,94134.0,28150.0,62284.0,13100.0,12600.0,29694.7,8040.0
2022-08-17,21400.0,23125.0,6020.0,24950.0,22250.0,21000.0,12500.0,25864.0,68700.0,61300.0,71324.7,84642.9,84936.3,53271.0,112400.0,80859.0,73781.1,184842.0,88785.0,67300.0,123500.0,111300.0,142247.0,93376.0,27700.0,66587.0,13050.0,13450.0,29303.9,7900.0
2022-08-18,21440.0,23041.7,5990.0,25150.0,22500.0,20700.0,12300.0,25864.0,68000.0,61100.0,72110.7,84837.7,84566.7,52989.0,113700.0,79569.0,73694.8,189745.0,88979.0,68100.0,124000.0,112000.0,143365.0,93660.0,28200.0,66293.0,13000.0,14350.0,29303.9,7700.0
2022-08-19,21000.0,23000.0,5940.0,24850.0,22650.0,20850.0,12100.0,25594.0,65800.0,60100.0,72798.4,83668.8,84271.0,52333.0,115600.0,79371.0,74298.9,191216.0,90530.0,67900.0,124000.0,112000.0,143365.0,95651.0,27500.0,66293.0,13050.0,15250.0,29108.6,7700.0
2022-08-22,20360.0,23100.0,5700.0,24650.0,22200.0,20900.0,12100.0,25143.0,63200.0,59400.0,72405.4,83668.8,84862.4,53458.0,114900.0,84927.0,76369.9,190235.0,91111.0,66000.0,123900.0,111800.0,141410.0,94798.0,27850.0,65022.0,13150.0,16300.0,28962.1,7500.0
2022-08-23,20560.0,23200.0,5800.0,24800.0,22750.0,21800.0,12400.0,25233.0,64400.0,59500.0,74468.5,83863.6,84640.6,53271.0,117000.0,88300.0,76801.4,186313.0,90142.0,65000.0,123500.0,112600.0,141410.0,95651.0,28400.0,66293.0,13300.0,17400.0,29841.2,7610.0
2022-08-24,20720.0,23300.0,5890.0,24850.0,22600.0,21700.0,12350.0,25323.0,64900.0,59700.0,76335.1,85422.1,86636.5,53364.0,117300.0,88300.0,76197.4,183371.0,90821.0,64900.0,123500.0,111900.0,139641.0,95651.0,28400.0,65609.0,13700.0,18500.0,29841.2,7660.0
2022-08-25,21160.0,23650.0,5860.0,25000.0,22950.0,22200.0,12350.0,25954.0,65700.0,61000.0,76531.6,86785.7,86193.0,53458.0,116500.0,89887.0,76887.7,183861.0,90433.0,65900.0,123400.0,112800.0,138710.0,95272.0,27950.0,66782.0,13600.0,19500.0,29841.2,7720.0
2022-08-26,21040.0,23600.0,5700.0,24800.0,22400.0,21700.0,12200.0,25594.0,64700.0,60300.0,75549.2,87467.5,87080.0,53458.0,115200.0,89788.0,76801.4,184352.0,90433.0,65000.0,123000.0,112200.0,140013.0,95952.0,28300.0,65804.0,13400.0,20750.0,29352.8,7600.0
2022-08-29,20760.0,23400.0,5380.0,24550.0,22200.0,22400.0,11900.0,24963.0,64300.0,59700.0,74173.8,86688.3,86119.1,53739.0,117500.0,88300.0,76456.2,184352.0,89173.0,63600.0,122000.0,112200.0,140479.0,94105.0,28200.0,64533.0,13000.0,22200.0,29010.9,7800.0
2022-08-30,21040.0,23650.0,5380.0,24550.0,21700.0,22200.0,11900.0,25143.0,64500.0,59900.0,74665.0,88052.0,84566.7,53833.0,118900.0,90185.0,76801.4,184254.0,88301.0,63600.0,122400.0,113700.0,141968.0,94688.0,28800.0,64240.0,13650.0,22600.0,29694.7,7680.0
2022-08-31,21360.0,23750.0,5420.0,24650.0,21700.0,21800.0,11950.0,25233.0,64500.0,61000.0,74173.8,90974.0,84862.4,54865.0,117100.0,91276.0,78527.3,184254.0,88204.0,63700.0,121600.0,114500.0,142527.0,94688.0,28650.0,65022.0,14600.0,21050.0,29450.5,7620.0
2022-09-05,21120.0,23600.0,5390.0,24500.0,21400.0,22600.0,11850.0,25233.0,67000.0,61000.0,76138.6,90389.6,84492.8,55897.0,116400.0,89788.0,79217.6,184352.0,88591.0,64000.0,120000.0,115500.0,140572.0,94397.0,27600.0,64142.0,15500.0,19600.0,29450.5,7540.0
2022-09-06,21360.0,23650.0,5280.0,24650.0,21400.0,22650.0,11900.0,25233.0,66800.0,61100.0,76433.4,89026.0,84271.0,55428.0,116500.0,88201.0,78354.7,184940.0,89173.0,63300.0,119700.0,115000.0,142434.0,93327.0,26750.0,63947.0,15400.0,18250.0,29597.0,7490.0
2022-09-07,20880.0,23000.0,5110.0,24300.0,20000.0,21250.0,11400.0,24602.0,63000.0,59500.0,74370.3,85616.9,82053.3,53083.0,112000.0,87209.0,73349.7,184352.0,88204.0,62500.0,113900.0,112000.0,140665.0,92064.0,25300.0,63556.0,14500.0,17000.0,29597.0,7010.0
2022-09-08,20400.0,22800.0,5050.0,24000.0,20000.0,21250.0,11350.0,24242.0,62000.0,59600.0,74370.3,85616.9,83162.2,52520.0,111800.0,87308.0,74385.2,187980.0,87525.0,62900.0,115000.0,115000.0,139548.0,90897.0,25300.0,61893.0,15450.0,15850.0,30280.7,6850.0
2022-09-09,20640.0,22700.0,5050.0,24000.0,20400.0,21950.0,11300.0,24332.0,62700.0,59900.0,74566.7,87857.1,82644.7,53083.0,114000.0,89094.0,76111.1,190039.0,87525.0,64400.0,118000.0,116100.0,136848.0,90605.0,26000.0,61796.0,15400.0,16800.0,30622.6,7280.0
2022-09-12,20520.0,22600.0,5130.0,23750.0,20100.0,22150.0,11200.0,24287.0,63500.0,61400.0,73977.3,87857.1,82940.4,53083.0,113700.0,89391.0,79303.9,191216.0,89173.0,64000.0,117500.0,115000.0,137779.0,91189.0,25950.0,61893.0,15700.0,16400.0,30671.5,7280.0
2022-09-13,20720.0,22550.0,5120.0,23800.0,19850.0,22050.0,11200.0,24197.0,62700.0,60700.0,74370.3,88441.6,83531.8,52989.0,114200.0,90284.0,78699.9,187293.0,88010.0,64100.0,117400.0,114000.0,142341.0,91091.0,27500.0,62382.0,15850.0,15300.0,30231.9,7290.0
2022-09-14,20160.0,22400.0,5060.0,23500.0,20000.0,22450.0,11250.0,23926.0,62000.0,60000.0,72700.1,87954.5,82570.8,52895.0,112500.0,90780.0,79131.3,180429.0,87719.0,63400.0,116200.0,112000.0,143365.0,90411.0,27700.0,61600.0,15200.0,14250.0,29987.7,7200.0
2022-09-15,20120.0,22150.0,5190.0,23550.0,19800.0,22400.0,11250.0,23926.0,61900.0,60500.0,73191.3,88928.6,82718.6,53083.0,111800.0,97130.0,78527.3,181704.0,88301.0,63900.0,116000.0,112000.0,144202.0,89925.0,27100.0,61404.0,15500.0,15200.0,29890.0,7200.0
2022-09-16,20000.0,21800.0,5050.0,23150.0,19000.0,22000.0,11000.0,23701.0,59900.0,59600.0,74665.0,87662.3,83679.6,52520.0,111000.0,97229.0,76197.4,181704.0,88107.0,62500.0,115700.0,112800.0,142527.0,88467.0,26300.0,60427.0,15200.0,15250.0,29303.9,7050.0
2022-09-19,19600.0,21000.0,4750.0,22850.0,17850.0,20750.0,10600.0,22530.0,55800.0,58400.0,73879.0,81526.0,82792.6,49800.0,108000.0,96535.0,72486.7,181704.0,87428.0,62900.0,115000.0,112500.0,139175.0,87494.0,25800.0,57689.0,15050.0,15600.0,28620.2,6800.0
2022-09-20,19840.0,21350.0,4750.0,22900.0,18800.0,21150.0,10800.0,22890.0,53500.0,58900.0,74468.5,82792.2,83531.8,51020.0,109100.0,95741.0,74644.1,183861.0,88010.0,63900.0,116100.0,113300.0,142713.0,87883.0,26500.0,58569.0,15150.0,14550.0,29792.3,7200.0
2022-09-21,19760.0,21200.0,4660.0,22600.0,18500.0,21550.0,10700.0,22755.0,51600.0,58300.0,75549.2,81233.8,84197.1,51676.0,109000.0,95543.0,73177.1,184352.0,86556.0,63100.0,115000.0,112000.0,142806.0,87106.0,26100.0,57689.0,15450.0,13550.0,29645.8,7070.0
2022-09-22,19760.0,21250.0,4890.0,22800.0,19000.0,21600.0,10900.0,22845.0,54400.0,57700.0,75549.2,82013.0,84271.0,51770.0,111000.0,95344.0,74816.7,183371.0,87041.0,63300.0,115000.0,110000.0,142061.0,86425.0,26350.0,57396.0,15900.0,12650.0,31111.0,7140.0
2022-09-23,19440.0,21000.0,4890.0,22600.0,18550.0,21300.0,10700.0,22575.0,52200.0,57200.0,75352.7,81428.6,84197.1,54771.0,112500.0,93955.0,73694.8,183371.0,86265.0,62600.0,112800.0,108600.0,142061.0,86036.0,26600.0,57689.0,15300.0,12900.0,30378.4,7200.0
2022-09-26,18760.0,20100.0,4700.0,22200.0,17450.0,19850.0,10350.0,22440.0,48550.0,55900.0,72700.1,78896.1,82127.3,54302.0,113600.0,93062.0,68603.5,181410.0,84714.0,62000.0,110100.0,107700.0,138244.0,83995.0,24750.0,54071.0,14250.0,13550.0,30476.1,6860.0
2022-09-27,19300.0,20200.0,4500.0,22400.0,17500.0,19900.0,10300.0,22440.0,45200.0,54100.0,71128.2,77629.9,82127.3,53833.0,111500.0,92269.0,67913.2,181704.0,85877.0,61000.0,110500.0,107700.0,136010.0,81661.0,23100.0,52507.0,14250.0,12650.0,29548.1,6800.0
2022-09-28,19150.0,19950.0,4500.0,22000.0,17800.0,19300.0,10300.0,22214.0,44000.0,51200.0,70538.8,77922.1,82053.3,52520.0,104000.0,90284.0,63167.0,179449.0,85877.0,57500.0,110100.0,102100.0,136848.0,81564.0,21500.0,52507.0,14200.0,12200.0,27545.7,6600.0
2022-09-29,19150.0,19800.0,4430.0,22000.0,17400.0,19100.0,10050.0,22259.0,42100.0,50800.0,71423.0,77922.1,82053.3,50176.0,105000.0,84034.0,61268.5,179252.0,83842.0,54600.0,110100.0,100000.0,135824.0,81564.0,20550.0,51822.0,14000.0,12350.0,26959.6,6590.0
2022-09-30,19150.0,20000.0,4740.0,22200.0,17500.0,19600.0,9890.0,22530.0,41500.0,50700.0,71030.0,82694.8,79096.5,50176.0,110000.0,89887.0,63253.3,181410.0,82873.0,55000.0,110900.0,99000.0,136848.0,81661.0,21350.0,50844.0,14500.0,12300.0,27545.7,6650.0
2022-10-03,18400.0,18700.0,4410.0,21600.0,16300.0,18250.0,9200.0,21493.0,39000.0,50400.0,69752.8,76948.1,73626.2,46706.0,107000.0,89292.0,58852.3,178664.0,82970.0,55500.0,110000.0,94000.0,135917.0,79717.0,19900.0,47324.0,13700.0,12100.0,25689.8,6190.0
2022-10-04,18500.0,18800.0,4220.0,21000.0,15400.0,18000.0,9000.0,21448.0,41500.0,50600.0,69654.6,73539.0,72813.1,45205.0,106000.0,87606.0,57816.8,184352.0,81903.0,57000.0,112900.0,90500.0,134148.0,80689.0,20000.0,45760.0,13050.0,11300.0,25787.5,5860.0
2022-10-05,18500.0,19200.0,4430.0,20800.0,16400.0,18700.0,9240.0,21628.0,43300.0,53800.0,70342.3,75000.0,75696.1,47456.0,107000.0,89491.0,61268.5,185332.0,82388.0,60000.0,115000.0,91400.0,135824.0,81661.0,20950.0,47911.0,13350.0,11500.0,26520.1,6180.0
2022-10-06,18150.0,18100.0,4150.0,20000.0,15300.0,18000.0,8800.0,21628.0,40300.0,53600.0,68770.4,69837.7,75991.7,45861.0,106900.0,88300.0,57816.8,182194.0,81419.0,60100.0,114200.0,86700.0,134800.0,80689.0,19500.0,50747.0,13050.0,11000.0,25640.9,5860.0
2022-10-07,17450.0,16950.0,3860.0,18650.0,14250.0,17950.0,8200.0,20142.0,38650.0,53800.0,68573.9,64967.5,76139.6,45205.0,102000.0,84500.0,54796.5,183371.0,81419.0,60200.0,115000.0,81500.0,134200.0,75051.0,18150.0,51333.0,12150.0,10700.0,23882.7,5450.0
2022-10-10,16900.0,17250.0,4130.0,18700.0,14650.0,18800.0,8270.0,18745.0,41350.0,53900.0,69261.6,69448.1,77618.0,46893.0,106000.0,87500.0,58593.4,180919.0,80449.0,60200.0,110000.0,80500.0,134200.0,76801.0,18800.0,51822.0,12250.0,10350.0,24420.0,5410.0
2022-10-11,16200.0,16050.0,3850.0,17500.0,13650.0,17550.0,7700.0,17438.0,39200.0,51800.0,68966.9,70032.5,77322.3,44080.0,106100.0,82300.0,56522.4,179939.0,78511.0,60000.0,107000.0,79800.0,133900.0,76217.0,17500.0,49476.0,11400.0,10000.0,23247.8,5040.0
2022-10-12,16800.0,17150.0,3950.0,18700.0,13950.0,18150.0,8050.0,18474.0,40600.0,52500.0,70342.3,74805.2,77618.0,45533.0,107000.0,85000.0,60405.6,179939.0,81613.0,60000.0,108700.0,81100.0,132000.0,77870.0,17250.0,50453.0,10650.0,9610.0,24126.9,5120.0
2022-10-13,16800.0,17400.0,3920.0,19950.0,13900.0,18500.0,8050.0,18564.0,40750.0,52800.0,72503.6,75681.8,77248.4,46190.0,108000.0,85000.0,62908.1,186313.0,81419.0,60400.0,108700.0,78700.0,126200.0,77287.0,17700.0,50747.0,10550.0,9080.0,24468.8,5130.0
2022-10-14,17000.0,17800.0,3990.0,20850.0,14500.0,18900.0,8280.0,18564.0,42450.0,51900.0,72700.1,75000.0,77692.0,47550.0,109800.0,85000.0,67309.1,184744.0,80740.0,59700.0,109000.0,79000.0,133000.0,77870.0,18450.0,53778.0,11250.0,9710.0,25006.0,5180.0
2022-10-17,16500.0,17500.0,3860.0,20950.0,14500.0,19300.0,8160.0,18564.0,42000.0,49500.0,72798.4,74902.6,77618.0,47550.0,111500.0,84000.0,68862.4,181508.0,80353.0,56000.0,109000.0,79000.0,131100.0,78064.0,19100.0,54756.0,11550.0,9920.0,25885.1,5100.0
2022-10-18,16800.0,17550.0,4000.0,21400.0,14600.0,19300.0,8330.0,18564.0,42000.0,50500.0,75156.2,75000.0,78357.2,47737.0,111000.0,86000.0,67309.1,186117.0,80837.0,58400.0,109100.0,82000.0,135500.0,79425.0,18700.0,52800.0,11000.0,9890.0,25885.1,5170.0
2022-10-19,16700.0,17500.0,3910.0,21100.0,14550.0,19150.0,8300.0,18519.0,42600.0,50000.0,75254.4,75000.0,79466.1,48019.0,109100.0,85000.0,69725.3,187195.0,83357.0,58500.0,109100.0,80000.0,132900.0,80009.0,19000.0,52507.0,11100.0,10300.0,25445.6,5180.0
2022-10-20,16800.0,17150.0,3830.0,21350.0,14150.0,18800.0,8150.0,18564.0,42600.0,50000.0,76138.6,75000.0,79540.0,47831.0,110900.0,85000.0,67999.4,187588.0,87234.0,58600.0,108900.0,80200.0,139700.0,79328.0,18300.0,51627.0,10750.0,10850.0,25347.9,5010.0
2022-10-21,16500.0,16100.0,3570.0,20400.0,13200.0,17500.0,7580.0,18114.0,40450.0,47950.0,75647.4,69800.0,77396.3,45064.0,107200.0,83500.0,63253.3,189255.0,87234.0,56800.0,108900.0,74800.0,137000.0,73787.0,17050.0,51333.0,10000.0,10100.0,23589.7,4790.0
2022-10-24,15950.0,15600.0,3330.0,19500.0,12300.0,16300.0,7050.0,18159.0,37650.0,44600.0,72700.1,65000.0,75030.8,44924.0,107200.0,82000.0,64288.8,177487.0,85296.0,56500.0,107000.0,72800.0,129000.0,73787.0,15900.0,49378.0,9300.0,9400.0,22368.7,4460.0
2022-10-25,16000.0,16400.0,3100.0,20400.0,11450.0,16350.0,7350.0,18159.0,35100.0,44600.0,74665.0,67000.0,75104.7,46893.0,107200.0,82000.0,66446.2,184155.0,85780.0,56100.0,108000.0,75000.0,128000.0,74079.0,15600.0,47618.0,9200.0,8900.0,22466.4,4150.0
2022-10-26,15950.0,16400.0,3080.0,20650.0,10650.0,16450.0,7370.0,18024.0,32650.0,43500.0,74665.0,69600.0,76435.3,48019.0,108000.0,81900.0,65151.8,182488.0,85102.0,54800.0,107500.0,78000.0,125000.0,73981.0,14600.0,47324.0,8560.0,9000.0,22759.4,4000.0
2022-10-27,16600.0,17500.0,3240.0,22050.0,11350.0,17600.0,7800.0,18925.0,34000.0,44000.0,77121.1,72000.0,76583.1,49707.0,110000.0,81700.0,69639.0,184254.0,85102.0,55000.0,108000.0,83000.0,126500.0,78453.0,15600.0,48889.0,9150.0,9500.0,23247.8,4280.0
2022-10-28,16500.0,17650.0,3240.0,22300.0,11700.0,17100.0,7770.0,18790.0,33600.0,44900.0,76629.9,71900.0,77253.6,49238.0,109000.0,81800.0,70760.8,182488.0,84714.0,55700.0,107800.0,83900.0,128900.0,77773.0,15500.0,49476.0,9200.0,9500.0,23345.5,4400.0
2022-10-31,16400.0,17700.0,3180.0,22400.0,11500.0,16700.0,7700.0,18655.0,35100.0,45000.0,77121.1,73000.0,76955.6,49238.0,111100.0,81800.0,70588.3,181704.0,83357.0,55400.0,107600.0,85500.0,128800.0,74856.0,14750.0,48889.0,9040.0,9550.0,22612.9,4300.0
2022-11-01,16600.0,18000.0,3200.0,22450.0,11800.0,17250.0,7760.0,19646.0,35000.0,45000.0,78791.2,72800.0,75689.2,49707.0,110000.0,81100.0,69639.0,180037.0,82582.0,55400.0,106300.0,86500.0,130000.0,77773.0,15750.0,47031.0,9650.0,9990.0,22173.3,4310.0
2022-11-02,16450.0,17900.0,3250.0,21800.0,12100.0,17500.0,7890.0,19421.0,33800.0,44900.0,76924.6,71300.0,75316.7,48769.0,110000.0,80500.0,66877.6,179939.0,83357.0,55400.0,105000.0,81000.0,128000.0,78259.0,15900.0,46396.0,10050.0,9800.0,22564.0,4310.0
2022-11-03,16000.0,17650.0,3200.0,21350.0,11950.0,17200.0,7810.0,19150.0,34450.0,45000.0,78594.7,72500.0,75987.1,49144.0,111400.0,79000.0,66101.0,178468.0,82970.0,55100.0,102700.0,85400.0,125000.0,76801.0,16000.0,47764.0,10300.0,9820.0,22368.7,4150.0
2022-11-04,15400.0,17900.0,3060.0,20150.0,11200.0,17000.0,7340.0,19195.0,35400.0,44500.0,78594.7,72500.0,70697.8,46893.0,111000.0,74000.0,62735.5,178468.0,82097.0,54300.0,100100.0,84300.0,125400.0,77773.0,15050.0,45956.0,9750.0,9820.0,21098.8,3900.0
