"Date","Price","Open","High","Low","Vol.","Change %"
"01/14/2021","79,000","79,000","79,000","77,800","19.84K","-0.38%"
"01/13/2021","79,300","80,400","80,500","79,000","9.45K","-1.37%"
"01/12/2021","80,400","80,000","81,000","79,500","18.52K","0.50%"
"01/11/2021","80,000","77,400","80,100","77,400","29.31K","3.23%"
"01/08/2021","77,500","77,000","79,000","76,500","41.23K","-0.26%"
"01/07/2021","77,700","76,000","77,700","76,000","11.00K","2.24%"
"01/06/2021","76,000","73,300","76,000","73,300","27.20K","3.97%"
"01/05/2021","73,100","72,400","75,000","72,400","22.22K","0.97%"
"01/04/2021","72,400","72,000","73,200","71,500","11.14K","0.84%"
"12/31/2020","71,800","70,400","71,800","70,400","11.62K","1.84%"
"12/30/2020","70,500","71,300","71,800","70,500","16.30K","-1.81%"
"12/29/2020","71,800","71,300","71,800","71,000","6.10K","-0.28%"
"12/28/2020","72,000","72,000","72,000","71,500","7.67K","-0.55%"
"12/25/2020","72,400","74,300","74,300","70,200","6.44K","3.43%"
"12/24/2020","70,000","73,000","75,000","68,000","21.30K","0.00%"
"12/23/2020","70,000","69,700","72,300","69,700","25.08K","0.43%"
"12/22/2020","69,700","69,500","69,800","68,600","26.46K","1.75%"
"12/21/2020","68,500","66,800","68,500","66,800","16.40K","2.24%"
"12/18/2020","67,000","66,200","67,200","66,200","9.20K","1.21%"
"12/17/2020","66,200","67,100","67,200","65,200","18.84K","-1.19%"
"12/16/2020","67,000","66,000","67,400","66,000","5.20K","1.52%"
"12/15/2020","66,000","65,800","66,700","65,800","23.75K","0.30%"
"12/14/2020","65,800","65,500","66,000","65,000","19.14K","0.77%"
"12/11/2020","65,300","64,800","65,300","64,800","13.97K","0.77%"
"12/10/2020","64,800","65,000","65,000","64,500","12.25K","-0.31%"
"12/09/2020","65,000","65,000","65,500","64,400","16.97K","0.15%"
"12/08/2020","64,900","64,200","65,600","64,200","28.44K","1.09%"
"12/07/2020","64,200","64,000","64,300","63,500","19.23K","0.31%"
"12/04/2020","64,000","64,500","64,500","63,500","10.62K","-0.78%"
"12/03/2020","64,500","62,800","65,000","62,800","34.38K","2.71%"
"12/02/2020","62,800","61,000","62,800","61,000","29.80K","1.78%"
"12/01/2020","61,700","62,000","62,000","60,000","41.87K","-0.64%"
"11/30/2020","62,100","62,500","62,600","62,000","23.31K","-0.64%"
"11/27/2020","62,500","63,300","63,300","62,100","22.54K","-0.32%"
"11/26/2020","62,700","62,200","63,600","62,200","34.25K","-0.95%"
"11/25/2020","63,300","62,500","63,900","62,500","38.72K","1.28%"
"11/24/2020","62,500","62,300","62,500","61,900","50.39K","0.16%"
"11/23/2020","62,400","62,500","62,500","61,800","21.22K","-0.16%"
"11/20/2020","62,500","61,500","63,000","61,100","44.24K","1.30%"
"11/19/2020","61,700","62,000","62,600","61,500","12.74K","-1.44%"
"11/18/2020","62,600","63,000","63,000","59,400","9.12K","-0.32%"
"11/17/2020","62,800","59,000","63,000","59,000","55.07K","7.17%"
"11/16/2020","58,600","58,000","59,000","58,000","43.06K","1.21%"
"11/13/2020","57,900","58,000","58,100","57,800","9.51K","0.00%"
"11/12/2020","57,900","57,500","58,100","57,500","7.30K","-0.34%"
"11/11/2020","58,100","58,100","58,400","58,000","12.60K","0.00%"
"11/10/2020","58,100","58,100","58,200","57,500","14.47K","-1.02%"
"11/09/2020","58,700","58,000","58,800","58,000","11.32K","0.34%"
"11/06/2020","58,500","59,500","59,600","57,400","10.29K","-1.68%"
"11/05/2020","59,500","56,900","60,400","56,900","37.50K","5.12%"
"11/04/2020","56,600","56,200","56,900","55,500","22.49K","0.71%"
"11/03/2020","56,200","54,400","56,500","54,400","41.81K","3.12%"
"11/02/2020","54,500","53,500","54,500","51,700","19.55K","1.87%"
"10/30/2020","53,500","55,000","55,400","53,500","25.67K","-2.73%"
"10/29/2020","55,000","55,900","55,900","54,500","15.40K","-2.31%"
"10/28/2020","56,300","57,000","57,500","55,800","20.14K","-2.43%"
"10/27/2020","57,700","58,900","59,000","56,200","34.65K","-2.20%"
"10/26/2020","59,000","60,500","60,600","59,000","18.41K","-2.64%"
"10/23/2020","60,600","61,200","61,200","60,000","14.48K","-0.98%"
"10/22/2020","61,200","60,500","62,000","60,000","13.99K","-1.29%"
"10/21/2020","62,000","62,000","62,000","58,100","17.40K","-0.16%"
"10/20/2020","62,100","67,300","67,300","61,000","50.63K","-7.73%"
"10/19/2020","67,300","71,100","71,100","65,900","22.24K","-13.72%"
"10/16/2020","78,000","76,000","78,000","75,900","38.51K","1.17%"
"10/15/2020","77,100","78,000","78,300","77,000","32.06K","-1.15%"
"10/14/2020","78,000","78,300","78,300","77,900","12.09K","-0.51%"
"10/13/2020","78,400","78,200","78,400","77,900","8.62K","0.13%"
"10/12/2020","78,300","78,600","78,700","78,000","18.49K","-0.38%"
"10/09/2020","78,600","78,900","78,900","78,000","21.91K","-0.38%"
"10/08/2020","78,900","79,600","79,600","78,300","18.77K","-0.75%"
"10/07/2020","79,500","79,800","79,800","79,400","21.62K","-0.38%"
"10/06/2020","79,800","75,900","79,800","75,900","76.51K","5.14%"
"10/05/2020","75,900","76,200","76,200","75,700","11.65K","0.40%"
"10/02/2020","75,600","76,300","76,500","75,200","29.43K","-0.92%"
"10/01/2020","76,300","76,900","76,900","75,200","39.81K","-0.78%"
"09/30/2020","76,900","77,000","77,000","76,500","20.51K","0.00%"
"09/29/2020","76,900","76,200","77,200","76,200","68.93K","0.92%"
"09/28/2020","76,200","73,000","77,000","72,900","65.71K","4.38%"
"09/25/2020","73,000","73,300","73,300","72,400","15.08K","-0.54%"
"09/24/2020","73,400","73,900","73,900","73,000","4.90K","-0.81%"
"09/23/2020","74,000","74,000","74,500","73,700","11.46K","-0.67%"
"09/22/2020","74,500","74,200","74,500","73,500","10.30K","0.13%"
"09/21/2020","74,400","74,900","74,900","74,000","20.40K","-0.67%"
"09/18/2020","74,900","74,900","75,100","74,100","16.62K","0.27%"
"09/17/2020","74,700","76,000","77,200","74,500","26.52K","-3.11%"
"09/16/2020","77,100","77,500","77,600","77,000","25.60K","-0.52%"
"09/15/2020","77,500","77,900","77,900","75,300","6.41K","-0.64%"
"09/14/2020","78,000","75,100","78,600","72,500","56.77K","8.03%"
"09/11/2020","72,200","72,100","72,700","70,800","15.90K","0.00%"
"09/10/2020","72,200","70,600","74,000","70,600","25.83K","2.27%"
"09/09/2020","70,600","70,200","70,600","70,000","4.90K","0.00%"
"09/08/2020","70,600","69,800","70,600","69,500","14.70K","0.71%"
"09/07/2020","70,100","69,600","70,500","69,000","14.52K","0.14%"
"09/04/2020","70,000","71,000","72,900","70,000","10.63K","-2.78%"
"09/03/2020","72,000","70,500","72,000","70,500","18.10K","1.55%"
"09/01/2020","70,900","69,000","71,000","69,000","6.91K","3.20%"
"08/31/2020","68,700","68,500","69,500","68,300","12.40K","-0.87%"
"08/28/2020","69,300","71,000","71,000","69,300","8.90K","-3.62%"
"08/27/2020","71,900","69,000","71,900","68,200","6.84K","1.13%"
"08/26/2020","71,100","72,000","75,000","71,100","13.71K","0.14%"
"08/25/2020","71,000","68,000","71,000","67,600","23.10K","4.41%"
"08/24/2020","68,000","66,400","69,000","66,400","22.41K","2.41%"
"08/21/2020","66,400","67,300","67,300","66,000","10.41K","-1.34%"
"08/20/2020","67,300","63,400","67,400","63,400","23.46K","8.90%"
"08/19/2020","61,800","61,500","61,800","60,800","7.20K","0.00%"
"08/17/2020","61,800","61,500","61,800","61,300","4.30K","1.81%"
"08/14/2020","60,700","61,900","61,900","60,700","2.10K","-1.94%"
"08/13/2020","61,900","62,000","62,500","60,800","5.38K","-0.16%"
"08/12/2020","62,000","62,000","62,000","62,000","2.00K","2.48%"
"08/11/2020","60,500","61,100","61,100","60,100","2.50K","-0.98%"
"08/10/2020","61,100","62,500","63,700","61,000","9.70K","-2.24%"
"08/07/2020","62,500","61,200","63,000","61,200","10.42K","2.46%"
"08/06/2020","61,000","60,000","61,000","60,000","7.02K","1.67%"
"08/05/2020","60,000","61,000","61,000","60,000","7.50K","0.00%"
"08/04/2020","60,000","60,600","61,900","60,000","4.73K","0.00%"
"08/03/2020","60,000","56,000","60,000","56,000","8.70K","9.09%"
"07/31/2020","55,000","55,000","55,000","55,000","0.82K","-3.51%"
"07/30/2020","57,000","57,000","57,000","57,000","1.28K","1.79%"
"07/29/2020","56,000","56,500","56,500","53,500","3.40K","-0.88%"
"07/28/2020","56,500","55,500","57,000","55,500","4.40K","5.61%"
"07/27/2020","53,500","56,000","56,000","53,100","5.71K","-6.79%"
"07/24/2020","57,400","58,700","59,500","55,000","15.33K","-3.85%"
"07/23/2020","59,700","60,000","61,000","59,700","6.85K","-2.93%"
"07/22/2020","61,500","59,000","63,000","59,000","15.32K","4.59%"
"07/21/2020","58,800","57,500","58,800","57,100","19.64K","9.91%"
"07/20/2020","53,500","52,000","55,200","52,000","11.56K","4.90%"
"07/17/2020","51,000","51,200","51,200","50,100","1.43K","-1.92%"
"07/16/2020","52,000","52,000","52,000","52,000","0.10K","-0.76%"
"07/15/2020","52,400","51,000","52,400","51,000","6.50K","3.76%"
"07/14/2020","50,500","51,000","51,400","50,500","3.81K","0.00%"
"07/13/2020","50,500","50,200","50,500","50,200","3.50K","0.00%"
"07/10/2020","50,500","50,300","50,500","50,000","2.14K","0.40%"
"07/09/2020","50,300","50,800","50,800","50,300","2.70K","-0.98%"
"07/08/2020","50,800","50,900","50,900","50,800","1.20K","-0.20%"
"07/07/2020","50,900","50,100","50,900","50,100","1.10K","1.80%"
"07/06/2020","50,000","49,200","50,000","49,200","0.80K","-0.99%"
"07/03/2020","50,500","50,000","50,500","50,000","1.94K","1.20%"
"07/02/2020","49,900","49,800","49,900","49,200","6.20K","0.20%"
"07/01/2020","49,800","49,600","50,000","49,600","1.90K","0.61%"
"06/30/2020","49,500","50,900","50,900","49,500","0.80K","0.00%"
"06/29/2020","49,500","50,200","50,200","49,500","7.60K","-3.70%"
"06/25/2020","51,400","51,400","51,400","51,400","1.60K","0.00%"
"06/24/2020","51,400","50,900","51,700","50,500","4.41K","0.78%"
"06/23/2020","51,000","51,000","51,800","50,500","4.84K","0.00%"
"06/22/2020","51,000","50,100","51,000","50,100","0.90K","-1.73%"
"06/19/2020","51,900","50,500","52,000","50,000","2.60K","0.19%"
"06/18/2020","51,800","51,800","51,800","51,800","0.21K","1.97%"
"06/17/2020","50,800","50,800","50,800","50,800","0.13K","1.60%"
"06/16/2020","50,000","50,800","50,800","50,000","3.70K","1.63%"
"06/15/2020","49,200","51,500","51,500","49,200","7.46K","-5.38%"
"06/12/2020","52,000","50,200","52,000","49,200","5.32K","1.96%"
"06/11/2020","51,000","57,500","57,500","51,000","19.61K","-6.42%"
"06/10/2020","54,500","56,900","56,900","54,000","13.30K","-4.89%"
"06/09/2020","57,300","55,500","57,500","54,000","19.23K","4.18%"
"06/08/2020","55,000","54,000","55,500","53,700","28.92K","3.77%"
"06/05/2020","53,000","53,100","53,500","53,000","3.00K","-1.85%"
"06/04/2020","54,000","53,500","54,500","53,500","2.08K","0.93%"
"06/03/2020","53,500","53,500","53,500","53,500","1.61K","0.00%"
"06/02/2020","53,500","53,000","53,500","53,000","2.76K","0.94%"
"06/01/2020","53,000","53,200","53,200","53,000","1.84K","-0.38%"
"05/29/2020","53,200","54,000","54,000","53,200","0.48K","-1.48%"
"05/28/2020","54,000","54,300","56,000","54,000","11.00K","0.00%"
