"Date","Price","Open","High","Low","Vol.","Change %"
"07/12/2019","8,929","8,576","8,979","8,576","1.85M","4.12%"
"07/11/2019","8,576","8,525","8,576","8,475","244.03K","0.59%"
"07/10/2019","8,525","8,525","8,576","8,475","282.95K","0.00%"
"07/09/2019","8,525","8,626","8,626","8,475","655.72K","-1.17%"
"07/08/2019","8,626","8,576","8,676","8,576","247.15K","0.00%"
"07/05/2019","8,626","8,676","8,777","8,576","238.19K","1.99%"
"07/04/2019","8,458","8,311","8,604","8,262","722.52K","1.77%"
"07/03/2019","8,311","8,018","8,311","8,018","552.98K","3.03%"
"07/02/2019","8,067","8,018","8,116","8,018","240.71K","0.00%"
"07/01/2019","8,067","7,969","8,116","7,969","139.02K","0.61%"
"06/28/2019","8,018","7,969","8,018","7,920","177.98K","0.61%"
"06/27/2019","7,969","8,067","8,164","7,969","708.51K","-1.21%"
"06/26/2019","8,067","7,969","8,164","7,284","255.90K","0.00%"
"06/25/2019","8,067","8,067","8,116","8,018","225.96K","-0.60%"
"06/24/2019","8,116","8,164","8,164","8,067","361.38K","-0.60%"
"06/21/2019","8,164","8,164","8,213","8,116","211.99K","0.00%"
"06/20/2019","8,164","7,969","8,213","7,969","244.49K","1.21%"
"06/19/2019","8,067","8,018","8,067","7,969","242.55K","0.00%"
"06/18/2019","8,067","8,164","8,164","8,018","334.24K","-1.20%"
"06/17/2019","8,164","8,116","8,213","8,067","365.64K","0.00%"
"06/14/2019","8,164","8,018","8,164","7,969","234.57K","1.83%"
"06/13/2019","8,018","8,067","8,067","7,969","177.97K","0.00%"
"06/12/2019","8,018","8,116","8,116","7,969","365.69K","-1.20%"
"06/11/2019","8,116","8,213","8,262","8,067","815.69K","-1.19%"
"06/10/2019","8,213","8,311","8,360","8,213","275.18K","-1.75%"
"06/07/2019","8,360","8,311","8,360","8,311","123.22K","0.59%"
"06/06/2019","8,311","8,507","8,507","8,311","381.89K","-2.30%"
"06/05/2019","8,507","8,507","8,751","8,409","284.97K","0.39%"
"06/04/2019","8,474","8,474","8,474","8,379","171.06K","0.00%"
"06/03/2019","8,474","8,474","8,521","8,379","532.78K","-0.56%"
"05/31/2019","8,521","8,521","8,616","8,474","829.37K","0.00%"
"05/30/2019","8,521","8,521","8,569","8,474","430.39K","0.00%"
"05/29/2019","8,521","8,616","8,616","8,521","386.18K","-0.55%"
"05/28/2019","8,569","8,569","8,569","8,521","262.48K","-0.55%"
"05/27/2019","8,616","8,663","8,663","8,521","591.98K","-0.55%"
"05/24/2019","8,663","8,711","8,711","8,616","469.64K","-0.54%"
"05/23/2019","8,711","8,758","8,758","8,711","210.19K","-0.54%"
"05/22/2019","8,758","8,758","8,758","8,711","459.04K","0.00%"
"05/21/2019","8,758","8,711","8,805","8,663","1.02M","0.54%"
"05/20/2019","8,711","8,805","8,805","8,711","818.67K","-1.08%"
"05/17/2019","8,805","8,805","8,805","8,711","959.26K","0.00%"
"05/16/2019","8,805","8,805","8,900","8,805","283.85K","0.00%"
"05/15/2019","8,805","8,758","8,853","8,711","319.14K","0.54%"
"05/14/2019","8,758","8,711","8,758","8,663","311.57K","-28.18%"
"05/13/2019","12,195","12,195","12,261","12,129","265.94K","0.54%"
"05/10/2019","12,129","12,062","12,129","11,996","267.99K","1.11%"
"05/09/2019","11,996","12,062","12,129","11,930","146.02K","-0.55%"
"05/08/2019","12,062","12,129","12,129","11,863","329.58K","-1.09%"
"05/07/2019","12,195","12,195","12,195","12,129","75.43K","0.00%"
"05/06/2019","12,195","12,327","12,327","12,129","221.39K","-0.54%"
"05/03/2019","12,261","12,460","12,460","12,261","309.68K","-1.07%"
"05/02/2019","12,394","12,592","12,592","12,394","320.69K","-1.57%"
"04/26/2019","12,592","12,592","12,725","12,526","121.22K","0.00%"
"04/25/2019","12,592","12,592","12,592","12,526","117.11K","0.53%"
"04/24/2019","12,526","12,460","12,592","12,460","137.94K","0.53%"
"04/23/2019","12,460","12,526","12,526","12,327","302.87K","-1.05%"
